Mercury_SC_LBS10265,A
Mercury_7188580,C
Mercury_402348,D
Mercury_7030555,B
Mercury_SC_415453,D
Mercury_7074848,C
Mercury_SC_400582,C
Mercury_SC_401168,A
Mercury_180828,A
FCAT_2008_5_1,D
TAKS_2009_5_25,B
Mercury_SC_LBS10392,C
Mercury_7212905,A
Mercury_7212888,A
MDSA_2007_8_42,B
Mercury_SC_415534,B
Mercury_7213413,B
Mercury_7068635,D
Mercury_417137,B
Mercury_7268258,D
NAEP_2005_4_S13+14,D
Mercury_SC_406089,C
Mercury_SC_400700,A
Mercury_7223493,B
Mercury_SC_405928,A
MCAS_2009_5_6518,B
MCAS_2006_9_1,C
Mercury_7239383,B
Mercury_SC_400130,C
Mercury_401426,D
MCAS_2010_8_12016,B
Mercury_SC_400324,A
Mercury_SC_LBS10662,D
VASoL_2009_3_8,A
Mercury_SC_401185,B
NYSEDREGENTS_2015_8_29,B
Mercury_7234378,B
ACTAAP_2014_7_3,B
MDSA_2008_8_27,B
Mercury_7004725,C
Mercury_405143,D
MCAS_2003_8_7,C
Mercury_SC_405341,A
Mercury_7283833,B
Mercury_7159303,A
Mercury_406427,A
Mercury_SC_414129,C
Mercury_7108990,B
Mercury_SC_407315,D
Mercury_SC_408663,A
MEA_2013_8_18,A
Mercury_7111125,D
LEAP_2009_8_10430,A
Mercury_7165218,C
MEA_2013_8_15,D
NYSEDREGENTS_2010_4_4,A
NYSEDREGENTS_2012_8_42,A
NYSEDREGENTS_2008_4_15,A
TIMSS_1995_8_J7,A
TIMSS_2007_8_pg53,A
TIMSS_1995_8_N4,A
NYSEDREGENTS_2015_4_7,A
